order,movie_imdb_id,movie_name,role,order,name,imdb_id,img,gender,races,poc,note,reference_url,voice,race_reflected
55,416449,300,Captain,5,Vincent Regan,716490,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/716490.jpg,m,w,0,Irish,https://en.wikipedia.org/wiki/Vincent_Regan,0,-1
104,451079,Dr. Seuss' Horton Hears a Who!,Vlad,4,Will Arnett,4715,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/4715.jpg,m,w,0,,,1,0
220,1323594,Despicable Me,Mr. Perkins,5,Will Arnett,4715,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/4715.jpg,m,w,0,,,1,1
429,1490017,The LEGO Movie,Batman,4,Will Arnett,4715,http://s3.amazonaws.com/brianfoo_art/hollywood/4715.jpg,m,w,0,,,1,0
427,1490017,The LEGO Movie,Lord Business,2,Will Ferrell,2071,http://s3.amazonaws.com/brianfoo_art/hollywood/0002071.jpg,m,w,0,"English, with smaller amounts of Irish, German, and Welsh",http://www.imdb.com/name/nm0002071/bio,1,0
339,1392170,The Hunger Games,Haymitch Abernathy,4,Woody Harrelson,437,http://s3.amazonaws.com/brianfoo_art/hollywood/437.jpg,m,w,0,"English, Scottish, German, and distant Dutch and Welsh",http://www.imdb.com/name/nm0000437/bio,0,-1
399,1951264,The Hunger Games: Catching Fire,Haymitch Abernathy,4,Woody Harrelson,437,http://s3.amazonaws.com/brianfoo_art/hollywood/437.jpg,m,w,0,"English, Scottish, German, and distant Dutch and Welsh",http://www.imdb.com/name/nm0000437/bio,0,-1
444,1951265,The Hunger Games: Mockingjay - Part 1,Haymitch Abernathy,4,Woody Harrelson,437,http://s3.amazonaws.com/brianfoo_art/hollywood/437.jpg,m,w,0,"English, Scottish, German, and distant Dutch and Welsh",http://www.imdb.com/name/nm0000437/bio,0,-1
469,1951266,The Hunger Games: Mockingjay - Part 2,Haymitch Abernathy,4,Woody Harrelson,437,http://s3.amazonaws.com/brianfoo_art/hollywood/437.jpg,m,w,0,"English, Scottish, German, and distant Dutch and Welsh",http://www.imdb.com/name/nm0000437/bio,0,-1
355,1623205,Oz The Great and Powerful,Frank,5,Zach Braff,103785,http://s3.amazonaws.com/brianfoo_art/hollywood/103785.jpg,m,w,0,His father is of Ashkenazi Jewish descent (from a family from Austria and Russia). His mother is from a family with English and Scottish ancestry,http://www.imdb.com/name/nm0103785/bio,1,0
173,1119646,The Hangover,Alan,3,Zach Galifianakis,302108,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/302108.jpg,m,w,0,His father is of Greek descent and his mother is of mostly English and Scottish ancestry,http://www.imdb.com/name/nm0302108/bio,0,-1
283,1411697,The Hangover Part II,Alan,3,Zach Galifianakis,302108,http://s3.amazonaws.com/brianfoo_art/hollywood/302108.jpg,m,w,0,His father is of Greek descent and his mother is of mostly English and Scottish ancestry,http://www.imdb.com/name/nm0302108/bio,0,-1
156,1231580,Alvin and the Chipmunks: The Squeakquel,Toby,1,Zachary Levi,1157048,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1157048.jpg,m,w,0,"English, German, and Irish",http://www.imdb.com/name/nm1157048/bio,0,-1
202,398286,Tangled,Flynn Rider,2,Zachary Levi,1157048,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1157048.jpg,m,w,0,"English, German, and Irish",http://www.imdb.com/name/nm1157048/bio,1,1
167,796366,Star Trek,Spock,2,Zachary Quinto,704270,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/704270.jpg,m,w,0,His father was of Italian ancestry and his mother is of Irish ancestry,http://www.imdb.com/name/nm0704270/bio,0,-1
403,2245084,Big Hero 6,Tadashi,3,Daniel Henney,2024644,http://s3.amazonaws.com/brianfoo_art/hollywood/2024644.jpg,m,"w,a",1,"father (American of British descent), mother (American of Korean descent)",http://www.imdb.com/name/nm2024644/bio,1,1
438,2015381,Guardians of the Galaxy,Drax,3,Dave Bautista,1176985,http://s3.amazonaws.com/brianfoo_art/hollywood/1176985.jpg,m,"w,a",1,"His father is Filipino, and his mother has Greek ancestry",http://www.imdb.com/name/nm1176985/bio,0,-1
402,2245084,Big Hero 6,Hiro,2,Ryan Potter,3994407,http://s3.amazonaws.com/brianfoo_art/hollywood/3994407.jpg,m,"w,a",1,Japanese father and a caucasian American-Jewish mother,http://www.imdb.com/name/nm3994407/bio,1,1
32,376994,X-Men: The Last Stand,Ororo Munroe,2,Halle Berry,932,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/932.jpg,f,"w,b",1,"father was African-American, mother has English and German ancestry",http://www.imdb.com/name/nm0000932/bio,0,-1
410,1877832,X-Men: Days of Future Past,Storm,5,Halle Berry,932,http://s3.amazonaws.com/brianfoo_art/hollywood/932.jpg,f,"w,b",1,"father was African-American, mother has English and German ancestry",http://www.imdb.com/name/nm0000932/bio,0,-1
267,1229238,Mission: Impossible - Ghost Protocol,Jane,2,Paula Patton,1745736,http://s3.amazonaws.com/brianfoo_art/hollywood/1745736.jpg,f,"w,b",1,"Her father is African-American and her mother, who is caucasian, has German, English, and Dutch ancestry",http://www.imdb.com/name/nm1745736/bio,0,-1
142,371746,Iron Man,Rhodey,2,Terrence Howard,5024,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/5024.jpg,m,"w,b",1,Both of his parents are of African-American and Caucasian descent,http://www.imdb.com/name/nm0005024/bio,0,-1
3,454921,The Pursuit of Happyness,Linda,3,Thandie Newton,628601,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/628601.jpg,f,"w,b",1,"black Zimbabwean mother, white British father",http://www.imdb.com/name/nm0628601/bio,0,-1
271,1596343,Fast Five,Dominic Toretto,1,Vin Diesel,4874,http://s3.amazonaws.com/brianfoo_art/hollywood/4874.jpg,m,"w,b",1,"Mother is English, German, Scottish, and Irish. Biological father's race not publicly known. Diesel identifies as person of color. Some sources say his biological father was African-American ",http://ethnicelebs.com/vin-diesel,0,-1
356,1905041,Fast & Furious 6,Dominic Toretto,1,Vin Diesel,4874,http://s3.amazonaws.com/brianfoo_art/hollywood/4874.jpg,m,"w,b",1,"Mother is English, German, Scottish, and Irish. Biological father's race not publicly known. Diesel identifies as person of color. Some sources say his biological father was African-American ",http://ethnicelebs.com/vin-diesel,0,-1
439,2015381,Guardians of the Galaxy,Groot,4,Vin Diesel,4874,http://s3.amazonaws.com/brianfoo_art/hollywood/4874.jpg,m,"w,b",1,"Mother is English, German, Scottish, and Irish. Biological father's race not publicly known. Diesel identifies as person of color. Some sources say his biological father was African-American ",http://ethnicelebs.com/vin-diesel,1,0
476,2820852,Furious 7,Dominic Toretto,1,Vin Diesel,4874,http://s3.amazonaws.com/brianfoo_art/hollywood/4874.jpg,m,"w,b",1,"Mother is English, German, Scottish, and Irish. Biological father's race not publicly known. Diesel identifies as person of color. Some sources say his biological father was African-American ",http://ethnicelebs.com/vin-diesel,0,-1
93,413267,Shrek the Third,Princess Fiona,3,Cameron Diaz,139,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/139.jpg,f,"w,h",0,"Her mother has English, Scots-Irish, and German ancestry, and her father was from a Cuban family (of Spanish origin)",http://www.imdb.com/name/nm0000139/bio,1,0
213,892791,Shrek Forever After,Princess Fiona,3,Cameron Diaz,139,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/139.jpg,f,"w,h",0,"Her mother has English, Scots-Irish, and German ancestry, and her father was from a Cuban family (of Spanish origin)",http://www.imdb.com/name/nm0000139/bio,1,0
273,1596343,Fast Five,Mia,3,Jordana Brewster,108287,http://s3.amazonaws.com/brianfoo_art/hollywood/108287.jpg,f,"w,h",1,Mother is Brazilian; Father is English and Scottish; technically not hispanic; identifies as Latina,http://www.huffingtonpost.com/2012/06/13/dallas-star-jordana-brewster_n_1595303.html,0,-1
359,1905041,Fast & Furious 6,Mia,4,Jordana Brewster,108287,http://s3.amazonaws.com/brianfoo_art/hollywood/108287.jpg,f,"w,h",1,Mother is Brazilian; Father is English and Scottish; technically not hispanic; identifies as Latina,http://www.huffingtonpost.com/2012/06/13/dallas-star-jordana-brewster_n_1595303.html,0,-1
480,2820852,Furious 7,Mia,5,Jordana Brewster,108287,http://s3.amazonaws.com/brianfoo_art/hollywood/108287.jpg,f,"w,h",1,Mother is Brazilian; Father is English and Scottish; technically not hispanic; identifies as Latina,http://www.huffingtonpost.com/2012/06/13/dallas-star-jordana-brewster_n_1595303.html,0,-1
320,948470,The Amazing Spider-Man,Uncle Ben,5,Martin Sheen,640,http://s3.amazonaws.com/brianfoo_art/hollywood/640.jpg,m,"w,h",0,"Irish, Spanish",http://www.imdb.com/name/nm0000640/bio,0,-1
258,1515091,Sherlock Holmes: A Game of Shadows,Madam Simza Heron,3,Noomi Rapace,636426,http://s3.amazonaws.com/brianfoo_art/hollywood/636426.jpg,f,"w,h",1,"half Spanish, half Swedish",http://www.imdb.com/name/nm0636426/bio,0,-1
12,438097,Ice Age: The Meltdown,Sid,2,John Leguizamo,491,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/491.jpg,m,"w,h,h,h",1,Colombian; paternal grandfather was of Puerto Rican and Italian descent and his maternal grandfather was Lebanese,https://en.wikipedia.org/wiki/John_Leguizamo#Early_life,1,0
383,1690953,Despicable Me 2,Eduardo,3,Benjamin Bratt,973,http://s3.amazonaws.com/brianfoo_art/hollywood/973.jpg,m,"w,o",1,"English, German, and Austrian descent on his father's side, and of Peruvian (Qechua) descent on his mother's side",http://www.imdb.com/name/nm0000973/bio,1,1
69,440963,The Bourne Ultimatum,Ezra Kramer,4,Scott Glenn,1277,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/1277.jpg,m,"w,o",0,He has Irish and Native American ancestry,https://en.wikipedia.org/wiki/Scott_Glenn#Early_life,0,-1
74,480249,I Am Legend,Zoe Neville,4,Salli Richardson-Whitfield,724757,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/724757.jpg,f,"w,w,b,o",1,Her mother is African American/Native American (Cherokee) and her father is Caucasian (English/Italian),http://www.imdb.com/name/nm0724757/bio,0,-1
79,373889,Harry Potter and the Order of the Phoenix,Bellatrix Lestrange,4,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/307.jpg,f,"w,w,w,h",0,"Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,-1
190,417741,Harry Potter and the Half-Blood Prince,Bellatrix Lestrange,5,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/307.jpg,f,"w,w,w,h",0,"Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,-1
229,926084,Harry Potter and the Deathly Hallows Part 1,Bellatrix Lestrange,4,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/307.jpg,f,"w,w,w,h",0,"Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,-1
243,1014759,Alice in Wonderland (2010),Red Queen,3,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/307.jpg,f,"w,w,w,h",0,"Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,-1
299,1201607,Harry Potter and the Deathly Hallows Part 2,Bellatrix Lestrange,4,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/307.jpg,f,"w,w,w,h",0,"Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,-1
459,1661199,Cinderella (2015),Fairy Godmother,4,Helena Bonham Carter,307,http://s3.amazonaws.com/brianfoo_art/hollywood/307.jpg,f,"w,w,w,h",0,"Father was of English ancestry; maternal grandfather was a half-Jewish/half-Catholic Spanish; maternal grandmother from a Jewish family (from Germany, Austria, France, Bohemia, and Ukraine)",http://www.imdb.com/name/nm0000307/bio,0,-1
462,3659388,The Martian,Melissa Lewis,2,Jessica Chastain,1567113,http://s3.amazonaws.com/brianfoo_art/hollywood/1567113.jpg,f,"w,w,w,h",0,"one quarter Spanish/Basque, as well as of one eighth Greek, descent, with the remainder of her ancestry including English, German, French, Dutch, Scots-Irish (Northern Irish), and Scottish",http://www.imdb.com/name/nm1567113/bio,0,-1
395,1300854,Iron Man 3,Maya Hansen,5,Rebecca Hall,356017,http://s3.amazonaws.com/brianfoo_art/hollywood/356017.jpg,f,"w,w,w,w,b,o",0,"Dutch, Scottish, Sioux, and African American",http://www.imdb.com/name/nm0356017/bio,0,-1
68,440963,The Bourne Ultimatum,Noah Vosen,3,David Strathairn,657,http://s3.amazonaws.com/brianfoo_art/hollywood/people_top10_2006_2010/657.jpg,m,"w,w,w,w,w,w,w,a",0,"English, Scottish, Irish, Portuguese, Native Hawaiian, and 1/16th Chinese",http://www.imdb.com/name/nm0000657/bio,0,-1
